GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""26127""","Oceana, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3255,3314,3498,3762,4140,4722,4805,5210,5884,6701,7247,7821,8459,8975,9370,10381,10976,11384,12177,12597,13704,14045,14398,15201,15782,16618,17323,17916,18476,18572,19330,19838,20893,21391,22520,23118,24466,25409,25825,26556,26633,28451,30357,31178,31784,32944,34412,35333,35870,37497,38890,43261
" ""26129""","Ogemaw, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2827,2823,3096,3426,3588,3924,4259,4689,5164,5491,5978,6521,7127,7635,8247,8808,9500,10318,10676,10710,11638,11855,12434,13016,14038,14733,15111,15830,17004,17628,18258,18879,19682,19887,20234,21307,21839,22260,23703,25079,25173,27070,27785,28155,29066,30612,31990,31995,32902,34684,34411,39101
" ""26131""","Ontonagon, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2768,3104,3237,3705,4008,4593,5164,5019,5429,5966,6680,7685,8676,8951,8795,9355,9817,11477,11468,12412,14080,14257,14955,15770,16529,17548,18963,18021,18607,19922,20809,21714,22561,22492,23441,25143,25453,25823,27374,28973,30007,31182,30727,31904,33168,34202,36175,37391,37801,38911,41340,45761
" ""26133""","Osceola, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2673,2968,2924,3257,3816,4126,4418,4409,4820,5291,5816,6618,7029,7702,8342,9172,9780,10372,10845,11265,12443,12488,13146,14510,15959,16445,16581,17248,18160,18761,19712,20079,20877,21401,21666,22604,23214,24248,24187,25136,25013,26907,28759,29569,29790,32008,33235,33896,34500,36203,37980,41965
" ""26135""","Oscoda, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2421,2534,2965,3324,3611,4084,4614,5083,5542,5756,6348,6592,6825,7380,7851,8223,8587,8962,9169,9106,9867,10744,11577,12075,12983,14073,13844,13859,14296,14600,15236,16416,17501,18184,18891,20576,21733,23407,24407,25714,24764,26781,28100,28347,29382,30578,31492,31651,32617,33504,34394,36374
" ""26137""","Otsego, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3194,3338,3619,4054,4390,4632,5313,5760,6310,7057,7719,8299,8881,9386,10071,11090,11670,12228,12658,13545,14847,15868,15671,16516,17995,18965,19247,20562,22003,22764,23238,25118,24825,24575,24920,25710,26916,27143,27793,29820,29432,31673,33903,34811,35463,36331,37455,37644,38509,40141,41634,46166
" ""26139""","Ottawa, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3812,3808,4088,4600,5016,5412,5741,6420,7278,8200,8971,9403,10163,10832,11774,13316,14086,14525,15579,16736,18301,19034,19291,20675,21539,23135,24056,25257,26183,27432,28048,28868,30005,29839,30038,31053,32167,33480,33653,34819,33201,35131,37207,39215,39635,41716,44084,45457,47171,48391,49484,52759
" ""26141""","Presque Isle, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2602,2801,3061,3391,3686,4170,4554,4937,5521,6104,6879,7805,8246,8904,9001,10229,10706,10756,11484,12359,13057,13646,13712,14632,15386,16198,16651,17351,18805,19032,19793,20950,22010,22313,22960,23601,24118,24340,25662,28391,28146,29843,31104,31699,33093,33363,35553,36382,37545,39668,41339,45872
" ""26143""","Roscommon, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3312,3319,3477,3755,3785,4177,4694,5138,5625,6149,6660,7674,8240,8978,9663,10483,11271,12178,12769,13164,13977,14200,14668,15297,15983,17032,17401,18245,18759,19222,19741,20402,21459,21973,22220,23203,23489,23986,25377,27035,27655,29432,29959,30884,31333,32196,33786,34531,34848,36156,37140,41258
" ""26145""","Saginaw, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3688,3781,4335,4790,5336,5614,6084,6942,7744,8585,9292,9807,10599,10753,11616,12729,13669,14046,14398,15117,16121,16609,17053,17885,18815,19931,20808,21767,22916,23451,24591,25803,25720,25309,25855,26806,27089,27786,28781,29601,29398,30647,31992,32443,33144,34167,35864,36531,37045,39289,41659,45328
" ""26147""","St. Clair, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3869,3903,4089,4478,4981,5311,5757,6424,7196,8001,8683,9383,10277,10912,11711,12635,13790,14432,15039,15918,17232,17732,18198,18633,19595,21060,21974,23017,24468,25723,26737,28192,28535,28774,29435,30070,31253,31449,32549,33232,31565,32783,34751,36343,36627,38001,39834,40892,42326,44050,45787,50107
" ""26149""","St. Joseph, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3767,3857,4045,4446,4963,5017,5592,6078,6716,7333,7981,8651,9134,9582,10156,11212,11714,13585,13873,14302,15242,15430,15854,16945,18067,19362,20167,20518,21493,21578,22794,23624,23323,24206,24701,26584,26668,27643,28731,28740,27847,29481,30751,31633,32196,32806,34653,35407,37316,37935,39092,43818
" ""26151""","Sanilac, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3509,3629,3845,4355,4718,5224,5333,5767,6523,7005,7785,8545,9015,9360,9881,11059,11606,12258,12689,13325,14711,15074,15390,16313,17354,18307,19378,20092,20882,21721,22712,23505,23521,23964,24147,25036,25576,25572,26442,27865,26687,28374,30986,31967,32851,33474,34756,35075,36136,37459,38005,44093
" ""26153""","Schoolcraft, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2713,2962,3165,3411,3668,4192,4813,5068,5494,5957,6780,7595,8056,8889,9467,9854,10646,11434,12212,12858,13976,13942,15537,15270,15792,16436,17879,19206,19496,19633,20773,21022,22264,22372,23204,24405,24568,24998,26779,30361,30116,31119,31499,32064,32380,34850,35535,36686,38204,39576,40822,45281
" ""26155""","Shiawassee, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3730,3693,4046,4431,4880,5130,5721,6347,7092,7798,8601,9237,9883,10166,11174,12312,13209,13706,13553,14304,15503,15907,16557,17093,17867,19299,19723,20368,21330,21569,22901,23814,24570,25704,26698,26382,26882,27583,28308,29475,28897,30050,31680,32256,33096,33901,35935,36813,37733,39215,40589,44855
" ""26157""","Tuscola, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3241,3356,3642,4132,4700,5378,5448,6059,6933,7246,8120,8809,9248,9654,10320,11653,12419,12552,12811,13455,14672,15006,15664,16466,17078,17955,19068,19446,19816,20194,21148,21755,21741,22195,22392,23678,24011,25237,26343,27406,26845,27646,30305,30509,32588,33274,35755,35307,35682,36808,38014,43073
" ""26159""","Van Buren, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3441,3542,3725,4065,4573,4992,5209,5661,6227,6986,7527,8059,8799,9176,9611,10447,11402,12099,12886,13366,14137,14680,15327,16125,17070,18319,18857,19797,20601,20795,22034,23009,23859,24997,26242,27503,28358,28966,30851,32147,31484,33171,34201,34043,34897,35626,37832,38691,39344,40711,41686,45869
" ""26161""","Washtenaw, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4708,4678,5131,5590,6154,6389,7194,8027,8927,10071,11046,12072,13092,13988,15087,16536,17901,18863,19576,21128,22464,23477,23538,24881,26144,27823,29308,30150,31243,32767,34393,36305,37381,38256,39642,39794,40320,41579,42679,44770,41718,45870,45322,48200,48077,49885,52510,54292,56467,58667,61101,63655
" ""26163""","Wayne, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4252,4437,4723,5218,5864,6272,6607,7333,8188,9059,9802,10435,11019,11532,12303,13524,14522,15347,15697,16768,17717,18433,18379,19108,19896,21057,21974,22871,23822,24987,26096,27934,27908,27443,28347,29170,29952,30612,31792,32364,31462,32649,34401,35058,35191,36815,39072,40115,40477,42635,44308,48788
" ""26165""","Wexford, MI",3,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2811,3024,3260,3489,3901,4270,4627,5147,5649,6078,6591,7197,7792,8336,8998,9989,10580,11287,11812,12940,13873,14082,14549,15585,16350,17491,18145,18916,19632,20442,21797,22743,23003,23611,23755,24780,25244,26107,26697,28046,27683,28732,30254,30580,31161,32051,33497,34199,35174,36027,37750,41545
" ""27000""",Minnesota,4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3829,4117,4353,4714,5500,5903,6340,6801,7612,8487,9360,10282,11321,12070,12696,14351,15143,15937,16878,17556,18992,19935,20322,21581,21947,23242,24320,25932,27087,29162,30303,32448,33490,33955,35293,37211,38065,39667,41655,43161,41079,42734,45373,47822,47977,50157,52229,52890,54670,56986,58426,62005
" ""27001""","Aitkin, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2406,2607,2898,3114,3662,3986,4415,5022,5346,5744,6263,6872,7683,8367,9040,9786,10365,11077,10996,11496,12698,13380,14101,14725,15383,15888,17267,18160,19036,19919,20640,21948,22715,23340,23963,24374,24286,25245,26519,28195,28691,30077,30743,31198,31927,34452,35387,36388,37744,40077,41614,46390
" ""27003""","Anoka, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3972,3764,3947,4203,4551,4946,5355,5979,6829,7788,8979,10063,10893,11605,12490,13846,14635,15294,15960,16664,17667,18217,18693,19852,20908,22018,22912,24113,25211,27131,28608,30842,31914,32593,33780,35126,35097,36026,37714,38973,37749,38794,41002,42333,42748,45029,46885,47864,49583,51277,52722,55694
" ""27005""","Becker, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2565,2827,3012,3334,4269,4313,4595,5005,5440,5879,6467,6968,7614,8099,8846,10126,10537,11307,11920,12130,13320,14221,14240,14916,15633,16408,17175,19007,19671,21349,22231,24343,24999,25778,27112,27823,28491,29835,31536,33027,33275,35419,37827,40725,41253,42186,43697,44269,45367,46679,48065,51772
" ""27007""","Beltrami, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2468,2469,2676,2902,3330,3728,4218,4736,5350,5870,6389,6955,7710,8181,8903,10028,10589,10938,11352,12175,13031,13684,14201,14795,15325,16173,16976,17792,18467,19875,20385,21800,22839,23309,24432,25006,24989,26168,27525,28890,30319,31040,32193,33580,34242,36408,37671,38530,39348,41220,42096,45368
" ""27009""","Benton, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2793,2927,3058,3376,3768,4232,4499,5085,5700,6390,7355,8026,8936,9653,9992,11311,11537,12185,12587,13259,14653,14915,15203,16470,17160,18077,18755,20304,21017,23184,24144,25751,27638,28513,30004,31303,31181,32260,33152,34360,32560,33766,35253,37350,37894,39348,40425,41380,43033,43993,45690,49403
" ""27011""","Big Stone, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2862,3266,3352,3728,6320,5483,5343,5310,6226,6628,7042,7733,8283,8190,9142,11658,11870,11986,13099,11999,14597,15553,15308,16233,13758,15639,16785,19240,19366,20955,21970,23274,23848,24886,25941,29637,29769,30687,32169,37629,36936,39358,41147,50222,50489,47960,51360,49205,51193,51804,51543,62498
" ""27013""","Blue Earth, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3403,3518,3680,3956,5084,5237,5703,5974,7099,7924,8389,8973,9878,10338,10757,12231,12627,12994,14273,14404,15685,16342,16558,17969,18522,20115,20956,22164,23076,25260,25798,26332,28674,29806,30649,31428,31760,33819,34316,34367,32449,33782,36597,38730,38963,41220,42294,41846,42721,44716,45586,49288
" ""27015""","Brown, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3287,3630,3749,4054,5072,5495,5607,5583,7051,7676,8057,8921,9755,10340,10622,12337,12955,13570,14622,14193,16646,17272,17342,18486,17783,19971,20510,22721,22387,23814,24490,25952,27504,28251,30508,31501,32564,33960,36087,39324,37042,38650,42711,45819,44504,46089,47974,48453,49977,52235,54004,59763
" ""27017""","Carlton, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2811,3152,3306,3670,4176,4585,5137,5723,6109,6811,7336,8254,9136,9565,10055,10802,11410,12170,12388,13005,13860,14427,15215,16304,16859,17752,18578,19610,20705,21831,23024,24391,25180,25983,26382,26717,26818,28205,30382,31999,32170,33160,34203,34378,35621,37045,38730,39462,40920,42664,44132,47227
" ""27019""","Carver, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3956,4120,4317,4564,5064,5676,5898,6178,7158,8020,9444,10685,11783,12473,13147,15000,16210,17088,18198,18809,20793,21591,22254,23728,24957,26280,27857,29579,31468,34412,36134,39388,40722,40036,39949,42306,44905,47001,51477,53936,49958,52055,55774,59340,59672,62871,65115,65853,68918,71681,73023,75677
" ""27021""","Cass, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2587,2671,2832,3122,3567,4035,4426,4917,5394,5924,6378,7108,7826,8479,9122,9742,10472,11034,11350,11932,12985,13744,14401,15598,16769,17722,18248,19359,20349,22173,22970,25119,25249,26335,28089,29190,29050,29741,31995,33206,33504,34935,36813,38708,38197,39869,42454,43666,45085,46777,47734,51340
" ""27023""","Chippewa, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3200,3600,3689,4065,5658,5968,5854,5783,6713,7601,8253,8847,9598,9724,10238,12095,12622,13200,14421,13254,15739,17454,16636,17704,16112,19358,18810,22413,21952,23859,25472,26428,27625,28471,29645,30548,31578,32467,34911,38089,37980,38876,43108,47487,45920,43088,43904,43037,45479,46774,51352,56148
" ""27025""","Chisago, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3596,3859,4044,4288,4933,5107,5540,5984,6758,7264,8204,9334,10294,10948,11637,12958,13672,14272,15023,15279,16100,16433,16838,18217,18791,19724,20825,23051,24488,26253,27388,28500,29883,29693,29975,30226,33949,33585,35074,36435,35096,35620,38148,39181,40221,42048,44058,45014,46941,48693,50229,53140
" ""27027""","Clay, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3606,3633,3726,4087,5383,5448,5418,7335,6491,7536,8074,8567,9197,9728,10353,11704,11605,12489,12885,12907,13639,14567,14648,15813,15943,16917,17474,19035,19388,20789,21641,22935,24333,25211,27060,27142,27563,29248,30902,33394,32798,33871,35649,38155,38705,39434,40933,40431,40950,42385,43630,47522
" ""27029""","Clearwater, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2230,2484,2606,2816,3395,3636,3790,4022,4400,4981,5603,6149,6844,7340,7816,9368,9295,9819,9523,10985,11523,11778,12401,13104,13592,14128,14913,16040,16547,17533,18577,21157,21424,22200,22780,23530,23694,24568,25669,28012,29084,30770,32845,34253,35468,37632,38989,39285,40971,43596,44428,49654
" ""27031""","Cook, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3293,3342,3691,3908,4400,5043,5689,5643,6085,7668,7822,9017,9752,10330,10893,12102,12700,13074,13641,14724,16295,17494,17738,19603,20352,21506,22339,23063,23796,25143,26766,27631,29816,30672,30854,32477,33615,33492,34709,35560,38122,40767,43437,46077,45433,46455,48921,49910,51365,54255,54021,56220
" ""27033""","Cottonwood, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3302,3682,3789,4534,5887,6133,6045,5595,7890,8263,8330,9477,10658,10950,10376,12718,16911,13849,15290,14023,16205,16385,16112,17038,15136,19278,18218,21504,21315,22730,22958,24284,24452,25469,27399,30869,30552,31020,32821,36275,34864,36504,40999,44880,44325,43432,44098,40948,44301,46224,45306,56130
" ""27035""","Crow Wing, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2823,2998,3202,3456,3849,4307,4773,5357,5849,6497,7189,7820,8788,9698,10383,11464,12071,12599,13018,13905,15055,15684,16163,16928,17741,18430,19206,20251,21113,22113,22629,23941,26214,26789,27572,28868,29321,30766,32017,32870,32905,34072,35211,36604,37240,39760,41243,42008,43605,44425,46053,49092
" ""27037""","Dakota, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4543,4445,4767,5061,5541,6024,6715,7169,8064,9068,10272,11418,12619,13526,14561,16372,17490,18156,19082,20169,21585,22227,22752,24122,24789,26330,27424,28982,30626,33182,34456,36634,38350,38998,40500,41996,42399,43400,45407,46464,44033,45042,48289,49723,50588,52855,54798,56149,58305,60539,61977,64748
" ""27039""","Dodge, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3140,3477,3646,4028,5184,5333,5519,5563,7412,8398,8081,8812,9510,10088,9622,12056,12579,13377,14451,14618,16487,16971,17041,17612,17158,19393,19293,21280,22151,24108,25193,26393,27698,29454,30754,31234,31388,32468,34764,36663,35525,37185,41039,44440,44147,41737,42351,41886,43874,45757,46516,51585
" ""27041""","Douglas, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2910,3136,3482,3693,4403,4726,4900,5177,5845,6354,6973,7554,8560,9258,9842,10872,11458,12075,12983,13180,14389,15176,15356,16321,16830,18036,18693,20267,21136,22571,23661,25840,26825,27910,29562,31185,31059,32961,36104,39523,40140,43385,45656,50428,49550,47295,50572,51984,50734,51458,52139,56039
" ""27043""","Faribault, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3161,3589,3782,4138,5967,6101,6143,5998,8129,8445,8582,9089,10065,10600,10577,13093,13439,14006,14908,14393,16499,16619,15914,17371,15749,19052,18649,21703,21376,22262,22500,24245,25851,27349,28445,31534,32292,32807,35403,37449,35433,36794,41784,45100,43786,40181,39532,37141,39548,40793,42944,50321
" ""27045""","Fillmore, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3082,3329,3513,4001,5219,5302,5381,5448,6725,7413,7478,8318,9298,10205,9727,12189,12294,13127,14315,13508,15265,15843,16184,16487,16274,17436,17648,19527,20144,21522,22370,23449,25789,26117,27354,29933,29906,31513,33548,36603,35190,35921,39257,40739,42130,42124,44516,42634,43514,44225,44185,49630
" ""27047""","Freeborn, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3498,3822,3955,4238,5450,5811,6060,6132,7554,8212,8687,9228,10130,10886,10840,12633,12872,13694,14821,14682,16155,16064,16020,17089,16527,17951,18252,20078,20772,21843,22649,24268,24913,25439,26383,28108,28457,29575,31273,33561,33513,35055,37889,39306,40888,40194,41264,41037,43034,44169,45543,50364
" ""27049""","Goodhue, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3476,3763,3963,4367,5161,5568,5866,6271,7100,7910,8401,9084,10088,10920,11333,13010,13530,14321,15156,15422,16959,17792,18505,20036,20205,21581,22080,23917,24640,25902,26612,27812,29696,30631,31853,34762,34423,35862,37454,39681,38264,39960,42615,45085,45543,48030,49993,49533,51576,53617,54722,58303
" ""27051""","Grant, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2852,3380,3708,3859,7755,6932,6879,5947,6512,7348,7713,8317,9052,9523,10979,12179,12205,12923,13463,12731,15189,16266,15721,17825,15713,17335,18015,22306,20768,22205,23407,25725,25290,25448,27237,28842,27800,28466,31601,38456,36961,38575,40855,52424,52424,47697,51087,45692,46171,46236,45370,55429
" ""27053""","Hennepin, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4741,5189,5481,5902,6576,7214,7834,8535,9449,10465,11769,13013,14250,15287,16222,18056,19258,20262,21562,22923,24605,25844,26346,28037,28674,29949,31912,33509,36048,38978,40707,44008,43998,44057,45815,48958,50821,53956,56569,57278,52818,54906,57807,61949,60974,64644,67684,68704,70655,74461,76131,79183
" ""27055""","Houston, MN",4,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3262,3480,3615,4045,4683,4779,4971,5346,6214,6827,7200,8293,9206,9949,10458,11757,12375,13060,14060,14236,16066,16902,17252,18014,18505,19597,20003,21895,22919,24887,25351,26701,28059,28374,30529,32299,32726,34084,35175,37068,37071,38961,41042,43836,43481,45391,46470,47441,48862,50599,51566,55443
